source,target,edge_type,shell,creation_date
C0274,P0171,LR,True,2013-12-06
C0273,P0141,COM,False,2013-12-06
C0277,P0176,SH,False,2013-12-06
C0273,P0141,SH,False,2013-12-06
C0275,P0170,SH,False,2013-12-06
C0273,P0235,LR,False,2013-12-06
C0275,P0170,ADM,False,2013-12-06
C0276,P0274,SH,False,2013-12-06
C0274,P0274,SH,True,2013-12-06
C0276,P0260,SH,False,2013-12-06
C0273,P0118,ADM,False,2013-12-06
C0275,P0038,SH,False,2013-12-06
C0274,P0274,ADM,True,2013-12-06
C0277,P0169,LR,False,2013-12-06
C0275,P0292,LR,False,2013-12-06
C0273,P0118,SH,False,2013-12-06
C0277,P0099,ADM,False,2013-12-06
C0277,P0099,SH,False,2013-12-06
C0278,P0184,COM,False,2013-12-07
C0278,P0184,SH,False,2013-12-07
C0278,P0087,SH,False,2013-12-07
C0279,P0196,LR,False,2013-12-07
C0279,P0136,SH,False,2013-12-07
C0279,P0136,ADM,False,2013-12-07
C0279,P0175,SH,False,2013-12-07
C0278,P0299,LR,False,2013-12-07
C0278,P0087,ADM,False,2013-12-07
C0282,P0157,SH,True,2013-12-10
C0280,P0089,LR,True,2013-12-10
C0282,P0157,ADM,True,2013-12-10
C0282,P0147,LR,True,2013-12-10
C0281,P0117,SH,False,2013-12-10
C0281,P0117,ADM,False,2013-12-10
C0281,P0115,LR,False,2013-12-10
C0280,P0158,COM,True,2013-12-10
C0280,P0158,SH,True,2013-12-10
C0281,P0058,SH,False,2013-12-10
C0282,P0175,SH,True,2013-12-10
C0280,P0059,ADM,True,2013-12-10
C0280,P0059,SH,True,2013-12-10
C0283,P0241,ADM,True,2013-12-12
C0283,P0267,SH,True,2013-12-12
C0283,P0241,SH,True,2013-12-12
C0283,P0267,COM,True,2013-12-12
C0287,P0267,SH,False,2013-12-13
C0284,P0058,ADM,False,2013-12-13
C0286,P0137,SH,False,2013-12-13
C0285,P0043,LR,False,2013-12-13
C0287,P0248,LR,False,2013-12-13
C0285,P0277,COM,False,2013-12-13
C0284,P0058,SH,False,2013-12-13
C0284,P0129,LR,False,2013-12-13
C0285,P0059,SH,False,2013-12-13
C0287,P0051,LR,False,2013-12-13
C0287,P0243,LR,False,2013-12-13
C0287,P0127,SH,False,2013-12-13
C0287,P0267,ADM,False,2013-12-13
C0286,P0170,SH,False,2013-12-13
C0286,P0170,ADM,False,2013-12-13
C0285,P0059,ADM,False,2013-12-13
C0285,P0090,SH,False,2013-12-13
C0286,P0103,COM,False,2013-12-13
C0284,P0038,SH,False,2013-12-13
C0284,P0038,COM,False,2013-12-13
C0288,P0135,ADM,False,2013-12-17
C0288,P0135,SH,False,2013-12-17
C0288,P0301,COM,False,2013-12-17
C0288,P0301,SH,False,2013-12-17
C0288,P0244,LR,False,2013-12-17
C0289,P0306,SH,True,2013-12-21
C0290,P0098,SH,False,2013-12-21
C0289,P0015,ADM,True,2013-12-21
C0289,P0015,SH,True,2013-12-21
C0290,P0027,LR,False,2013-12-21
C0290,P0098,ADM,False,2013-12-21
C0290,P0101,SH,False,2013-12-21
C0289,P0306,COM,True,2013-12-21
C0291,P0260,SH,False,2013-12-30
C0291,P0263,SH,False,2013-12-30
C0291,P0262,ADM,False,2013-12-30
C0292,P0274,SH,True,2014-01-09
C0294,P0001,ADM,False,2014-01-09
C0292,P0064,SH,True,2014-01-09
C0294,P0058,SH,False,2014-01-09
C0292,P0064,ADM,True,2014-01-09
C0293,P0030,ADM,False,2014-01-09
C0294,P0182,COM,False,2014-01-09
C0294,P0182,SH,False,2014-01-09
C0293,P0058,SH,False,2014-01-09
C0293,P0182,SH,False,2014-01-09
C0292,P0201,LR,True,2014-01-09
C0292,P0201,SH,True,2014-01-09
C0293,P0182,COM,False,2014-01-09
C0295,P0205,SH,True,2014-01-15
C0296,P0057,ADM,False,2014-01-15
C0295,P0033,ADM,True,2014-01-15
C0296,P0057,SH,False,2014-01-15
C0295,P0033,LR,True,2014-01-15
C0296,P0277,SH,False,2014-01-15
C0295,P0033,SH,True,2014-01-15
C0295,P0171,ADM,True,2014-01-15
C0297,P0290,ADM,True,2014-01-17
C0298,P0038,COM,False,2014-01-17
C0298,P0038,SH,False,2014-01-17
C0297,P0038,COM,True,2014-01-17
C0297,P0038,SH,True,2014-01-17
C0298,P0230,ADM,False,2014-01-17
C0298,P0158,LR,False,2014-01-17
C0298,P0158,SH,False,2014-01-17
C0297,P0158,SH,True,2014-01-17
C0299,P0258,ADM,False,2014-01-25
C0299,P0274,SH,False,2014-01-25
C0299,P0099,SH,False,2014-01-25
C0300,P0086,ADM,False,2014-01-27
C0300,P0033,COM,False,2014-01-27
C0300,P0098,SH,False,2014-01-27
C0300,P0059,SH,False,2014-01-27
C0302,P0262,SH,False,2014-01-29
C0302,P0135,SH,False,2014-01-29
C0301,P0135,SH,False,2014-01-29
C0301,P0116,ADM,False,2014-01-29
C0302,P0158,LR,False,2014-01-29
C0302,P0134,ADM,False,2014-01-29
C0301,P0262,SH,False,2014-01-29
C0302,P0052,ADM,False,2014-01-29
C0304,P0056,ADM,False,2014-02-06
C0304,P0276,SH,False,2014-02-06
C0304,P0110,SH,False,2014-02-06
C0303,P0234,ADM,False,2014-02-06
C0303,P0276,SH,False,2014-02-06
C0303,P0110,SH,False,2014-02-06
C0305,P0063,ADM,False,2014-02-06
C0305,P0276,SH,False,2014-02-06
C0305,P0063,SH,False,2014-02-06
C0305,P0243,LR,False,2014-02-06
C0307,P0306,LR,False,2014-02-07
C0306,P0306,COM,False,2014-02-07
C0306,P0306,SH,False,2014-02-07
C0307,P0306,SH,False,2014-02-07
C0306,P0001,ADM,False,2014-02-07
C0306,P0178,SH,False,2014-02-07
C0307,P0178,ADM,False,2014-02-07
C0307,P0178,SH,False,2014-02-07
C0307,P0265,ADM,False,2014-02-07
C0308,P0220,LR,False,2014-02-08
C0310,P0220,ADM,True,2014-02-08
C0309,P0220,LR,False,2014-02-08
C0309,P0052,ADM,False,2014-02-08
C0309,P0046,SH,False,2014-02-08
C0309,P0220,SH,False,2014-02-08
C0310,P0048,SH,True,2014-02-08
C0308,P0220,SH,False,2014-02-08
C0308,P0046,SH,False,2014-02-08
C0310,P0220,LR,True,2014-02-08
C0310,P0220,SH,True,2014-02-08
C0311,P0301,ADM,False,2014-02-14
C0311,P0301,SH,False,2014-02-14
C0311,P0182,SH,False,2014-02-14
C0312,P0099,SH,False,2014-02-15
C0312,P0253,ADM,False,2014-02-15
C0312,P0274,SH,False,2014-02-15
C0313,P0143,ADM,False,2014-02-27
C0313,P0233,LR,False,2014-02-27
C0313,P0182,SH,False,2014-02-27
C0313,P0143,SH,False,2014-02-27
C0315,P0195,ADM,False,2014-02-28
C0316,P0225,LR,False,2014-02-28
C0315,P0281,SH,False,2014-02-28
C0315,P0141,SH,False,2014-02-28
C0314,P0141,COM,False,2014-02-28
C0314,P0172,SH,False,2014-02-28
C0314,P0172,ADM,False,2014-02-28
C0314,P0054,LR,False,2014-02-28
C0316,P0172,SH,False,2014-02-28
C0316,P0298,SH,False,2014-02-28
C0316,P0298,COM,False,2014-02-28
C0314,P0141,SH,False,2014-02-28
C0316,P0172,ADM,False,2014-02-28
C0318,P0174,SH,False,2014-03-07
C0319,P0279,SH,False,2014-03-07
C0317,P0247,LR,False,2014-03-07
C0319,P0167,SH,False,2014-03-07
C0317,P0167,ADM,False,2014-03-07
C0317,P0167,SH,False,2014-03-07
C0318,P0015,SH,False,2014-03-07
C0318,P0015,ADM,False,2014-03-07
C0318,P0174,COM,False,2014-03-07
C0319,P0246,ADM,False,2014-03-07
C0317,P0015,SH,False,2014-03-07
C0320,P0281,SH,False,2014-03-27
C0320,P0129,LR,False,2014-03-27
C0320,P0281,ADM,False,2014-03-27
C0321,P0276,SH,False,2014-03-27
C0321,P0135,COM,False,2014-03-27
C0321,P0135,SH,False,2014-03-27
C0320,P0135,SH,False,2014-03-27
C0321,P0189,ADM,False,2014-03-27
C0320,P0135,COM,False,2014-03-27
C0323,P0034,SH,False,2014-03-28
C0324,P0287,ADM,False,2014-03-28
C0323,P0042,LR,False,2014-03-28
C0322,P0141,SH,False,2014-03-28
C0322,P0101,SH,False,2014-03-28
C0322,P0101,COM,False,2014-03-28
C0322,P0157,ADM,False,2014-03-28
C0324,P0118,SH,False,2014-03-28
C0323,P0034,ADM,False,2014-03-28
C0323,P0281,SH,False,2014-03-28
C0323,P0281,COM,False,2014-03-28
C0324,P0267,SH,False,2014-03-28
C0325,P0130,LR,True,2014-04-04
C0326,P0137,LR,False,2014-04-04
C0325,P0046,SH,True,2014-04-04
C0325,P0280,SH,True,2014-04-04
C0325,P0046,ADM,True,2014-04-04
C0326,P0240,LR,False,2014-04-04
C0326,P0165,LR,False,2014-04-04
C0326,P0046,ADM,False,2014-04-04
C0326,P0137,SH,False,2014-04-04
C0326,P0046,SH,False,2014-04-04
C0332,P0217,LR,True,2014-04-10
C0328,P0191,LR,False,2014-04-10
C0332,P0172,SH,True,2014-04-10
C0332,P0172,ADM,True,2014-04-10
C0328,P0059,ADM,False,2014-04-10
C0332,P0038,COM,True,2014-04-10
C0330,P0031,LR,False,2014-04-10
C0331,P0225,LR,False,2014-04-10
C0329,P0301,SH,False,2014-04-10
C0330,P0071,LR,False,2014-04-10
C0328,P0059,SH,False,2014-04-10
C0331,P0059,COM,False,2014-04-10
C0327,P0172,COM,True,2014-04-10
C0330,P0023,LR,False,2014-04-10
C0330,P0038,SH,False,2014-04-10
C0327,P0301,SH,True,2014-04-10
C0329,P0172,SH,False,2014-04-10
C0328,P0172,SH,False,2014-04-10
C0330,P0306,SH,False,2014-04-10
C0330,P0038,ADM,False,2014-04-10
C0329,P0001,ADM,False,2014-04-10
C0332,P0038,SH,True,2014-04-10
C0329,P0172,COM,False,2014-04-10
C0327,P0172,SH,True,2014-04-10
C0327,P0287,ADM,True,2014-04-10
C0331,P0059,SH,False,2014-04-10
C0331,P0306,SH,False,2014-04-10
C0331,P0306,ADM,False,2014-04-10
C0333,P0034,LR,False,2014-04-15
C0333,P0066,COM,False,2014-04-15
C0333,P0066,SH,False,2014-04-15
C0333,P0297,ADM,False,2014-04-15
C0333,P0034,SH,False,2014-04-15
C0334,P0265,ADM,False,2014-04-16
C0338,P0055,SH,False,2014-04-16
C0338,P0057,ADM,False,2014-04-16
C0338,P0055,COM,False,2014-04-16
C0335,P0253,ADM,False,2014-04-16
C0335,P0136,LR,False,2014-04-16
C0335,P0136,SH,False,2014-04-16
C0337,P0118,SH,False,2014-04-16
C0337,P0118,COM,False,2014-04-16
C0335,P0118,SH,False,2014-04-16
C0335,P0118,COM,False,2014-04-16
C0336,P0301,SH,False,2014-04-16
C0337,P0136,SH,False,2014-04-16
C0336,P0136,ADM,False,2014-04-16
C0334,P0110,SH,False,2014-04-16
C0334,P0110,COM,False,2014-04-16
C0336,P0136,SH,False,2014-04-16
C0337,P0203,ADM,False,2014-04-16
C0338,P0298,SH,False,2014-04-16
C0334,P0051,SH,False,2014-04-16
C0339,P0075,SH,True,2014-04-25
C0341,P0241,ADM,False,2014-05-07
C0340,P0241,SH,False,2014-05-07
C0341,P0241,SH,False,2014-05-07
C0340,P0127,SH,False,2014-05-07
C0341,P0124,LR,False,2014-05-07
C0341,P0055,SH,False,2014-05-07
C0340,P0056,ADM,False,2014-05-07
C0340,P0127,COM,False,2014-05-07
C0342,P0275,SH,False,2014-05-09
C0342,P0055,ADM,False,2014-05-09
C0342,P0055,SH,False,2014-05-09
C0342,P0281,LR,False,2014-05-09
C0343,P0066,SH,False,2014-05-15
C0343,P0269,ADM,False,2014-05-15
C0343,P0034,COM,False,2014-05-15
C0343,P0034,SH,False,2014-05-15
C0344,P0248,ADM,False,2014-05-28
C0344,P0124,LR,False,2014-05-28
C0344,P0248,SH,False,2014-05-28
C0344,P0087,SH,False,2014-05-28
C0345,P0117,ADM,False,2014-05-29
C0345,P0059,COM,False,2014-05-29
C0345,P0117,SH,False,2014-05-29
C0345,P0124,LR,False,2014-05-29
C0345,P0059,SH,False,2014-05-29
C0346,P0059,SH,False,2014-06-05
C0346,P0064,SH,False,2014-06-05
C0346,P0184,LR,False,2014-06-05
C0348,P0241,LR,False,2014-06-13
C0348,P0277,ADM,False,2014-06-13
C0347,P0057,ADM,False,2014-06-13
C0348,P0241,SH,False,2014-06-13
C0347,P0248,SH,False,2014-06-13
C0348,P0248,COM,False,2014-06-13
C0348,P0248,SH,False,2014-06-13
C0347,P0241,SH,False,2014-06-13
C0349,P0124,LR,False,2014-07-31
C0349,P0176,COM,False,2014-07-31
C0349,P0260,ADM,False,2014-07-31
C0349,P0260,SH,False,2014-07-31
C0349,P0176,SH,False,2014-07-31
C0350,P0285,ADM,False,2014-08-02
C0351,P0054,LR,True,2014-08-02
C0350,P0268,ADM,False,2014-08-02
C0351,P0268,SH,True,2014-08-02
C0350,P0268,SH,False,2014-08-02
C0350,P0260,SH,False,2014-08-02
C0351,P0274,SH,True,2014-08-02
C0352,P0129,LR,True,2014-09-25
C0352,P0301,SH,True,2014-09-25
C0352,P0301,ADM,True,2014-09-25
C0352,P0299,COM,True,2014-09-25
C0352,P0299,SH,True,2014-09-25
C0353,P0059,SH,False,2014-10-09
C0353,P0090,SH,False,2014-10-09
C0353,P0269,ADM,False,2014-10-09
C0354,P0059,SH,False,2015-04-22
C0354,P0288,LR,False,2015-04-22
